date	USD	RUB	BRENT
2009-07-11 00:00:00	150.59	4.67	60.52
2009-07-12 00:00:00	150.59	4.67	60.52
2009-07-13 00:00:00	150.59	4.67	60.69
2009-07-14 00:00:00	150.44	4.55	60.86
2009-07-15 00:00:00	150.65	4.64	63.09
2009-07-16 00:00:00	150.72	4.71	62.75
2009-07-17 00:00:00	150.75	4.75	65.38
2009-07-18 00:00:00	150.73	4.75	65.38
2009-07-19 00:00:00	150.73	4.75	65.38
2009-07-20 00:00:00	150.73	4.75	66.44
2009-07-21 00:00:00	150.78	4.83	66.87
2009-07-22 00:00:00	150.86	4.85	67.21
2009-07-23 00:00:00	150.75	4.84	69.25
2009-07-24 00:00:00	150.73	4.84	70.32
2009-07-25 00:00:00	150.72	4.85	70.32
2009-07-26 00:00:00	150.72	4.85	70.32
2009-07-27 00:00:00	150.72	4.85	70.81
2009-07-28 00:00:00	150.77	4.91	69.88
2009-07-29 00:00:00	150.76	4.91	66.53
2009-07-30 00:00:00	150.68	4.8	70.11
2009-07-31 00:00:00	150.71	4.8	71.7
2009-08-01 00:00:00	150.71	4.81	71.7
2009-08-02 00:00:00	150.71	4.81	71.7
2009-08-03 00:00:00	150.71	4.81	73.55
2009-08-04 00:00:00	150.75	4.83	74.28
2009-08-05 00:00:00	150.8	4.85	75.51
2009-08-06 00:00:00	150.82	4.84	74.83
2009-08-07 00:00:00	150.81	4.84	73.59
2009-08-08 00:00:00	150.73	4.76	73.59
2009-08-09 00:00:00	150.73	4.76	73.59
2009-08-10 00:00:00	150.73	4.76	73.5
2009-08-11 00:00:00	150.75	4.77	72.46
2009-08-12 00:00:00	150.72	4.72	72.89
2009-08-13 00:00:00	150.78	4.62	73.48
2009-08-14 00:00:00	150.77	4.72	72.41
2009-08-15 00:00:00	150.79	4.78	72.41
2009-08-16 00:00:00	150.79	4.78	72.41
2009-08-17 00:00:00	150.79	4.78	70.54
2009-08-18 00:00:00	150.8	4.68	72.37
2009-08-19 00:00:00	150.84	4.73	74.59
2009-08-20 00:00:00	150.88	4.72	73.33
2009-08-21 00:00:00	150.83	4.77	74.19
2009-08-22 00:00:00	150.85	4.74	74.19
2009-08-23 00:00:00	150.85	4.74	74.19
2009-08-24 00:00:00	150.85	4.74	74.26
2009-08-25 00:00:00	150.77	4.78	71.82
2009-08-26 00:00:00	150.68	4.78	71.65
2009-08-27 00:00:00	150.75	4.79	72.51
2009-08-28 00:00:00	150.77	4.77	72.79
2009-08-29 00:00:00	150.8	4.79	72.79
2009-08-30 00:00:00	150.8	4.79	72.79
2009-08-31 00:00:00	150.8	4.79	69.65
2009-09-01 00:00:00	150.8	4.79	67.73
2009-09-02 00:00:00	150.75	4.74	67.66
2009-09-03 00:00:00	150.71	4.72	67.12
2009-09-04 00:00:00	150.76	4.76	66.82
2009-09-05 00:00:00	150.81	4.77	66.82
2009-09-06 00:00:00	150.81	4.77	66.82
2009-09-07 00:00:00	150.81	4.77	66.53
2009-09-08 00:00:00	150.84	4.8	69.42
2009-09-09 00:00:00	150.84	4.81	69.83
2009-09-10 00:00:00	150.82	4.84	69.86
2009-09-11 00:00:00	150.86	4.89	67.69
2009-09-12 00:00:00	150.89	4.91	67.69
2009-09-13 00:00:00	150.89	4.91	67.69
2009-09-14 00:00:00	150.89	4.91	67.44
2009-09-15 00:00:00	150.92	4.89	67.35
2009-09-16 00:00:00	150.95	4.88	71.67
2009-09-17 00:00:00	150.94	4.94	71.55
2009-09-18 00:00:00	150.91	4.98	71.32
2009-09-19 00:00:00	150.93	4.96	71.32
2009-09-20 00:00:00	150.93	4.96	71.32
2009-09-21 00:00:00	150.93	4.96	68.69
2009-09-22 00:00:00	150.88	4.97	70.53
2009-09-23 00:00:00	150.9	5.01	67.99
2009-09-24 00:00:00	150.92	5.02	64.82
2009-09-25 00:00:00	150.93	5.03	65.11
2009-09-26 00:00:00	150.95	5.02	65.11
2009-09-27 00:00:00	150.95	5.02	65.11
2009-09-28 00:00:00	150.95	5.02	65.54
2009-09-29 00:00:00	150.95	5.0	65.49
2009-09-30 00:00:00	150.95	5.02	69.07
2009-10-01 00:00:00	150.95	5.03	69.19
2009-10-02 00:00:00	150.95	5.02	68.07
2009-10-03 00:00:00	150.97	5.01	68.07
2009-10-04 00:00:00	150.97	5.01	68.07
2009-10-05 00:00:00	150.97	5.01	68.04
2009-10-06 00:00:00	150.99	5.02	68.56
2009-10-07 00:00:00	150.97	5.06	67.2
2009-10-08 00:00:00	150.94	5.07	69.77
2009-10-09 00:00:00	150.84	5.09	70.0
2009-10-10 00:00:00	150.74	5.09	70.0
2009-10-11 00:00:00	150.74	5.09	70.0
2009-10-12 00:00:00	150.74	5.09	71.36
2009-10-13 00:00:00	150.67	5.1	72.4
2009-10-14 00:00:00	150.75	5.1	73.1
2009-10-15 00:00:00	150.75	5.12	74.45
2009-10-16 00:00:00	150.75	5.14	76.99
2009-10-17 00:00:00	150.69	5.14	76.99
2009-10-18 00:00:00	150.69	5.14	76.99
2009-10-19 00:00:00	150.69	5.14	77.77
2009-10-20 00:00:00	150.73	5.15	77.24
2009-10-21 00:00:00	150.78	5.16	79.69
2009-10-22 00:00:00	150.76	5.17	79.51
2009-10-23 00:00:00	150.64	5.17	78.92
2009-10-24 00:00:00	150.64	5.2	78.92
2009-10-25 00:00:00	150.64	5.2	78.92
2009-10-26 00:00:00	150.64	5.2	77.26
2009-10-27 00:00:00	150.68	5.21	77.92
2009-10-28 00:00:00	150.71	5.18	75.86
2009-10-29 00:00:00	150.71	5.16	78.04
2009-10-30 00:00:00	150.74	5.15	75.2
2009-10-31 00:00:00	150.74	5.19	75.2
2009-11-01 00:00:00	150.74	5.19	75.2
2009-11-02 00:00:00	150.74	5.19	76.55
2009-11-03 00:00:00	150.75	5.17	78.11
2009-11-04 00:00:00	150.85	5.15	78.89
2009-11-05 00:00:00	150.81	5.15	77.99
2009-11-06 00:00:00	150.82	5.17	75.87
2009-11-07 00:00:00	150.82	5.21	75.87
2009-11-08 00:00:00	150.82	5.21	75.87
2009-11-09 00:00:00	150.82	5.21	77.77
2009-11-10 00:00:00	150.9	5.24	77.5
2009-11-11 00:00:00	150.78	5.24	77.95
2009-11-12 00:00:00	150.69	5.26	76.02
2009-11-13 00:00:00	150.43	5.24	75.55
2009-11-14 00:00:00	149.95	5.21	75.55
2009-11-15 00:00:00	149.95	5.21	75.55
2009-11-16 00:00:00	149.95	5.21	78.76
2009-11-17 00:00:00	149.5	5.21	78.97
2009-11-18 00:00:00	149.17	5.2	79.47
2009-11-19 00:00:00	149.14	5.2	77.64
2009-11-20 00:00:00	148.89	5.16	77.2
2009-11-21 00:00:00	148.9	5.15	77.2
2009-11-22 00:00:00	148.9	5.15	77.2
2009-11-23 00:00:00	148.9	5.15	77.46
2009-11-24 00:00:00	148.8	5.16	76.46
2009-11-25 00:00:00	148.75	5.16	78.44
2009-11-26 00:00:00	148.94	5.17	76.99
2009-11-27 00:00:00	148.72	5.13	77.18
2009-11-28 00:00:00	148.72	5.13	77.18
2009-11-29 00:00:00	148.72	5.13	77.18
2009-11-30 00:00:00	148.72	5.13	78.47
2009-12-01 00:00:00	148.67	5.1	79.35
2009-12-02 00:00:00	148.68	5.11	77.88
2009-12-03 00:00:00	148.69	5.12	78.36
2009-12-04 00:00:00	148.81	5.09	77.52
2009-12-05 00:00:00	148.74	5.09	77.52
2009-12-06 00:00:00	148.74	5.09	77.52
2009-12-07 00:00:00	148.74	5.09	76.43
2009-12-08 00:00:00	148.94	5.01	75.19
2009-12-09 00:00:00	149.03	4.95	72.39
2009-12-10 00:00:00	149.08	4.86	71.86
2009-12-11 00:00:00	149.08	4.88	71.88
2009-12-12 00:00:00	149.27	4.97	71.88
2009-12-13 00:00:00	149.27	4.97	71.88
2009-12-14 00:00:00	149.27	4.97	71.89
2009-12-15 00:00:00	148.8	4.96	72.05
2009-12-16 00:00:00	148.8	4.94	73.55
2009-12-17 00:00:00	148.8	4.94	73.37
2009-12-18 00:00:00	148.8	4.94	73.75
2009-12-19 00:00:00	148.8	4.94	73.75
2009-12-20 00:00:00	148.8	4.94	73.75
2009-12-21 00:00:00	148.67	4.86	72.99
2009-12-22 00:00:00	148.59	4.85	73.46
2009-12-23 00:00:00	148.5	4.87	75.45
2009-12-24 00:00:00	148.42	4.86	76.31
2009-12-25 00:00:00	148.36	4.95	76.31
2009-12-26 00:00:00	148.3	5.03	76.31
2009-12-27 00:00:00	148.3	5.03	76.31
2009-12-28 00:00:00	148.3	5.03	77.32
2009-12-29 00:00:00	148.44	5.02	77.64
2009-12-30 00:00:00	148.35	4.96	78.03
2009-12-31 00:00:00	148.36	4.92	77.93
2010-01-01 00:00:00	148.46	4.9	77.93
2010-01-02 00:00:00	148.46	4.9	77.93
2010-01-03 00:00:00	148.46	4.9	77.93
2010-01-04 00:00:00	148.46	4.9	80.12
2010-01-05 00:00:00	148.46	4.9	80.59
2010-01-06 00:00:00	148.4	4.96	81.89
2010-01-07 00:00:00	148.22	4.96	81.51
2010-01-08 00:00:00	148.22	4.96	81.37
2010-01-09 00:00:00	148.22	4.96	81.37
2010-01-10 00:00:00	148.22	4.96	81.37
2010-01-11 00:00:00	148.17	4.96	80.97
2010-01-12 00:00:00	148.15	5.04	79.3
2010-01-13 00:00:00	148.11	5.04	78.31
2010-01-14 00:00:00	148.08	5.0	77.82
2010-01-15 00:00:00	148.06	5.03	77.11
2010-01-16 00:00:00	148.04	5.01	77.11
2010-01-17 00:00:00	148.04	5.01	77.11
2010-01-18 00:00:00	148.04	5.01	77.1
2010-01-19 00:00:00	148.0	5.0	77.63
2010-01-20 00:00:00	147.96	5.01	76.32
2010-01-21 00:00:00	147.95	4.99	74.58
2010-01-22 00:00:00	147.91	4.97	72.83
2010-01-23 00:00:00	147.88	4.96	72.83
2010-01-24 00:00:00	147.88	4.96	72.83
2010-01-25 00:00:00	147.88	4.96	73.69
2010-01-26 00:00:00	147.94	4.92	73.29
2010-01-27 00:00:00	147.99	4.89	72.24
2010-01-28 00:00:00	148.07	4.88	72.13
2010-01-29 00:00:00	148.19	4.89	71.46
2010-01-30 00:00:00	148.21	4.88	71.46
2010-01-31 00:00:00	148.21	4.88	71.46
2010-02-01 00:00:00	148.21	4.88	73.11
2010-02-02 00:00:00	147.95	4.88	76.06
2010-02-03 00:00:00	148.01	4.9	75.92
2010-02-04 00:00:00	147.9	4.95	72.13
2010-02-05 00:00:00	147.86	4.92	69.59
2010-02-06 00:00:00	147.78	4.85	69.59
2010-02-07 00:00:00	147.78	4.85	69.59
2010-02-08 00:00:00	147.78	4.85	70.11
2010-02-09 00:00:00	147.96	4.86	72.13
2010-02-10 00:00:00	148.14	4.88	72.54
2010-02-11 00:00:00	148.21	4.9	73.05
2010-02-12 00:00:00	148.01	4.91	72.9
2010-02-13 00:00:00	147.88	4.9	72.9
2010-02-14 00:00:00	147.88	4.9	72.9
2010-02-15 00:00:00	147.88	4.9	72.51
2010-02-16 00:00:00	148.08	4.9	75.68
2010-02-17 00:00:00	148.16	4.92	76.27
2010-02-18 00:00:00	147.83	4.93	77.78
2010-02-19 00:00:00	147.76	4.91	78.19
2010-02-20 00:00:00	147.77	4.9	78.19
2010-02-21 00:00:00	147.77	4.9	78.19
2010-02-22 00:00:00	147.77	4.9	78.61
2010-02-23 00:00:00	147.67	4.93	77.25
2010-02-24 00:00:00	147.52	4.92	78.09
2010-02-25 00:00:00	147.34	4.91	76.29
2010-02-26 00:00:00	147.33	4.9	77.59
2010-02-27 00:00:00	147.32	4.9	77.59
2010-02-28 00:00:00	147.32	4.9	77.59
2010-03-01 00:00:00	147.32	4.9	76.89
2010-03-02 00:00:00	147.23	4.93	78.18
2010-03-03 00:00:00	147.36	4.91	79.25
2010-03-04 00:00:00	147.45	4.94	78.54
2010-03-05 00:00:00	147.28	4.94	79.89
2010-03-06 00:00:00	147.2	4.94	79.89
2010-03-07 00:00:00	147.2	4.94	79.89
2010-03-08 00:00:00	147.2	4.94	80.47
2010-03-09 00:00:00	147.2	4.94	79.91
2010-03-10 00:00:00	147.19	4.95	80.48
2010-03-11 00:00:00	147.29	4.95	80.28
2010-03-12 00:00:00	147.16	4.99	79.39
2010-03-13 00:00:00	147.13	5.01	79.39
2010-03-14 00:00:00	147.13	5.01	79.39
2010-03-15 00:00:00	147.13	5.01	77.89
2010-03-16 00:00:00	147.09	5.02	79.02
2010-03-17 00:00:00	147.05	4.99	81.96
2010-03-18 00:00:00	147.03	5.04	81.48
2010-03-19 00:00:00	147.05	5.03	79.88
2010-03-20 00:00:00	146.95	5.02	79.88
2010-03-21 00:00:00	146.95	5.02	79.88
2010-03-22 00:00:00	146.95	5.02	80.54
2010-03-23 00:00:00	146.95	5.02	80.7
2010-03-24 00:00:00	146.95	5.02	79.62
2010-03-25 00:00:00	146.95	5.02	79.61
2010-03-26 00:00:00	146.89	4.96	79.29
2010-03-27 00:00:00	146.92	4.97	79.29
2010-03-28 00:00:00	146.92	4.97	79.29
2010-03-29 00:00:00	146.92	4.97	81.17
2010-03-30 00:00:00	146.96	4.97	81.28
2010-03-31 00:00:00	147.11	5.0	82.7
2010-04-01 00:00:00	146.98	4.98	84.01
2010-04-02 00:00:00	147.07	5.0	84.01
2010-04-03 00:00:00	147.0	5.03	84.01
2010-04-04 00:00:00	147.0	5.03	84.01
2010-04-05 00:00:00	147.0	5.03	85.88
2010-04-06 00:00:00	146.91	5.03	86.15
2010-04-07 00:00:00	146.89	5.02	85.59
2010-04-08 00:00:00	146.9	5.01	84.81
2010-04-09 00:00:00	146.85	4.99	84.83
2010-04-10 00:00:00	146.79	5.01	84.83
2010-04-11 00:00:00	146.79	5.01	84.83
2010-04-12 00:00:00	146.79	5.01	84.77
2010-04-13 00:00:00	146.77	5.07	84.72
2010-04-14 00:00:00	146.67	5.05	86.15
2010-04-15 00:00:00	146.63	5.06	87.17
2010-04-16 00:00:00	146.58	5.05	85.99
2010-04-17 00:00:00	146.49	5.05	85.99
2010-04-18 00:00:00	146.49	5.05	85.99
2010-04-19 00:00:00	146.49	5.05	84.23
2010-04-20 00:00:00	146.61	5.02	84.8
2010-04-21 00:00:00	146.68	5.04	85.7
2010-04-22 00:00:00	146.46	5.04	85.67
2010-04-23 00:00:00	146.63	5.04	87.25
2010-04-24 00:00:00	146.54	5.02	87.25
2010-04-25 00:00:00	146.54	5.02	87.25
2010-04-26 00:00:00	146.54	5.02	86.83
2010-04-27 00:00:00	146.56	5.04	85.78
2010-04-28 00:00:00	146.41	5.04	86.16
2010-04-29 00:00:00	146.54	4.99	86.9
2010-04-30 00:00:00	146.78	5.02	87.44
2010-05-01 00:00:00	146.43	5.03	87.44
2010-05-02 00:00:00	146.43	5.03	87.44
2010-05-03 00:00:00	146.43	5.03	88.94
2010-05-04 00:00:00	146.43	5.03	85.67
2010-05-05 00:00:00	146.52	4.99	82.61
2010-05-06 00:00:00	146.71	4.94	79.83
2010-05-07 00:00:00	146.86	4.87	78.27
2010-05-08 00:00:00	147.04	4.8	78.27
2010-05-09 00:00:00	147.04	4.8	78.27
2010-05-10 00:00:00	147.04	4.8	80.12
2010-05-11 00:00:00	147.04	4.8	80.49
2010-05-12 00:00:00	146.61	4.84	81.2
2010-05-13 00:00:00	146.78	4.89	80.11
2010-05-14 00:00:00	146.6	4.89	77.18
2010-05-15 00:00:00	146.51	4.85	77.18
2010-05-16 00:00:00	146.51	4.85	77.18
2010-05-17 00:00:00	146.51	4.85	75.1
2010-05-18 00:00:00	146.74	4.79	74.43
2010-05-19 00:00:00	146.77	4.84	73.69
2010-05-20 00:00:00	146.53	4.76	71.84
2010-05-21 00:00:00	146.55	4.77	71.68
2010-05-22 00:00:00	146.98	4.73	71.68
2010-05-23 00:00:00	146.98	4.73	71.68
2010-05-24 00:00:00	146.98	4.73	71.17
2010-05-25 00:00:00	146.47	4.72	69.55
2010-05-26 00:00:00	146.6	4.64	71.74
2010-05-27 00:00:00	146.84	4.71	74.66
2010-05-28 00:00:00	146.62	4.74	74.02
2010-05-29 00:00:00	146.5	4.82	74.02
2010-05-30 00:00:00	146.5	4.82	74.02
2010-05-31 00:00:00	146.5	4.82	74.65
2010-06-01 00:00:00	146.69	4.76	72.71
2010-06-02 00:00:00	146.85	4.69	73.75
2010-06-03 00:00:00	146.86	4.71	75.41
2010-06-04 00:00:00	146.65	4.74	72.09
2010-06-05 00:00:00	146.75	4.74	72.09
2010-06-06 00:00:00	146.75	4.74	72.09
2010-06-07 00:00:00	146.75	4.74	72.12
2010-06-08 00:00:00	147.05	4.63	72.3
2010-06-09 00:00:00	147.22	4.63	74.27
2010-06-10 00:00:00	147.23	4.63	75.29
2010-06-11 00:00:00	146.92	4.64	74.35
2010-06-12 00:00:00	147.03	4.67	74.35
2010-06-13 00:00:00	147.03	4.67	74.35
2010-06-14 00:00:00	147.03	4.67	75.2
2010-06-15 00:00:00	147.08	4.65	76.2
2010-06-16 00:00:00	147.28	4.69	78.14
2010-06-17 00:00:00	147.1	4.72	78.68
2010-06-18 00:00:00	147.05	4.74	78.22
2010-06-19 00:00:00	146.99	4.76	78.22
2010-06-20 00:00:00	146.99	4.76	78.22
2010-06-21 00:00:00	146.99	4.76	78.82
2010-06-22 00:00:00	146.95	4.77	78.04
2010-06-23 00:00:00	146.99	4.76	76.27
2010-06-24 00:00:00	147.12	4.74	76.47
2010-06-25 00:00:00	147.2	4.73	78.12
2010-06-26 00:00:00	147.3	4.73	78.12
2010-06-27 00:00:00	147.3	4.73	78.12
2010-06-28 00:00:00	147.3	4.73	77.59
2010-06-29 00:00:00	147.35	4.75	75.44
2010-06-30 00:00:00	147.46	4.72	75.01
2010-07-01 00:00:00	147.55	4.72	72.34
2010-07-02 00:00:00	147.48	4.72	71.65
2010-07-03 00:00:00	147.48	4.74	71.65
2010-07-04 00:00:00	147.34	4.74	71.65
2010-07-05 00:00:00	147.34	4.74	71.47
2010-07-06 00:00:00	147.34	4.74	71.45
2010-07-07 00:00:00	147.34	4.74	73.51
2010-07-08 00:00:00	147.25	4.73	74.71
2010-07-09 00:00:00	147.49	4.76	75.42
2010-07-10 00:00:00	147.52	4.79	75.42
2010-07-11 00:00:00	147.52	4.79	75.42
2010-07-12 00:00:00	147.52	4.79	74.37
2010-07-13 00:00:00	147.6	4.78	76.65
2010-07-14 00:00:00	147.7	4.79	76.77
2010-07-15 00:00:00	147.73	4.83	76.19
2010-07-16 00:00:00	147.57	4.83	75.37
2010-07-17 00:00:00	147.55	4.85	75.37
2010-07-18 00:00:00	147.55	4.85	75.37
2010-07-19 00:00:00	147.55	4.85	75.62
2010-07-20 00:00:00	147.47	4.83	76.22
2010-07-21 00:00:00	147.54	4.85	75.37
2010-07-22 00:00:00	147.56	4.85	77.82
2010-07-23 00:00:00	147.65	4.85	77.45
2010-07-24 00:00:00	147.46	4.86	77.45
2010-07-25 00:00:00	147.46	4.86	77.45
2010-07-26 00:00:00	147.46	4.86	77.5
2010-07-27 00:00:00	147.3	4.86	76.13
2010-07-28 00:00:00	147.38	4.87	76.06
2010-07-29 00:00:00	147.56	4.88	77.59
2010-07-30 00:00:00	147.58	4.89	78.18
2010-07-31 00:00:00	147.69	4.88	78.18
2010-08-01 00:00:00	147.69	4.88	78.18
2010-08-02 00:00:00	147.69	4.88	80.82
2010-08-03 00:00:00	147.78	4.89	82.68
2010-08-04 00:00:00	147.66	4.94	82.2
2010-08-05 00:00:00	147.46	4.94	81.61
2010-08-06 00:00:00	147.41	4.94	80.16
2010-08-07 00:00:00	147.27	4.94	80.16
2010-08-08 00:00:00	147.27	4.94	80.16
2010-08-09 00:00:00	147.27	4.94	80.99
2010-08-10 00:00:00	147.24	4.94	79.6
2010-08-11 00:00:00	147.37	4.92	77.64
2010-08-12 00:00:00	147.29	4.88	75.52
2010-08-13 00:00:00	147.68	4.83	75.11
2010-08-14 00:00:00	147.38	4.84	75.11
2010-08-15 00:00:00	147.38	4.84	75.11
2010-08-16 00:00:00	147.38	4.84	74.85
2010-08-17 00:00:00	147.39	4.83	76.93
2010-08-18 00:00:00	147.26	4.85	76.47
2010-08-19 00:00:00	147.17	4.85	75.3
2010-08-20 00:00:00	147.17	4.83	74.26
2010-08-21 00:00:00	147.12	4.82	74.26
2010-08-22 00:00:00	147.12	4.82	74.26
2010-08-23 00:00:00	147.12	4.82	73.62
2010-08-24 00:00:00	147.2	4.81	72.38
2010-08-25 00:00:00	147.17	4.78	73.48
2010-08-26 00:00:00	147.27	4.78	75.02
2010-08-27 00:00:00	147.15	4.77	76.65
2010-08-28 00:00:00	147.14	4.79	76.65
2010-08-29 00:00:00	147.14	4.79	76.65
2010-08-30 00:00:00	147.14	4.79	76.6
2010-08-31 00:00:00	147.14	4.79	74.64
2010-09-01 00:00:00	147.33	4.78	76.35
2010-09-02 00:00:00	147.24	4.79	76.93
2010-09-03 00:00:00	147.28	4.8	76.67
2010-09-04 00:00:00	147.29	4.8	76.67
2010-09-05 00:00:00	147.29	4.8	76.67
2010-09-06 00:00:00	147.29	4.8	76.87
2010-09-07 00:00:00	147.28	4.82	77.74
2010-09-08 00:00:00	147.35	4.79	78.17
2010-09-09 00:00:00	147.49	4.77	77.47
2010-09-10 00:00:00	147.47	4.78	78.16
2010-09-11 00:00:00	147.38	4.78	78.16
2010-09-12 00:00:00	147.38	4.78	78.16
2010-09-13 00:00:00	147.38	4.78	79.03
2010-09-14 00:00:00	147.24	4.79	79.16
2010-09-15 00:00:00	147.2	4.79	78.91
2010-09-16 00:00:00	147.16	4.78	78.48
2010-09-17 00:00:00	147.28	4.77	78.21
2010-09-18 00:00:00	147.39	4.75	78.21
2010-09-19 00:00:00	147.39	4.75	78.21
2010-09-20 00:00:00	147.39	4.75	79.32
2010-09-21 00:00:00	147.42	4.75	78.42
2010-09-22 00:00:00	147.48	4.76	77.95
2010-09-23 00:00:00	147.31	4.75	78.11
2010-09-24 00:00:00	147.49	4.76	78.87
2010-09-25 00:00:00	147.54	4.77	78.87
2010-09-26 00:00:00	147.54	4.77	78.87
2010-09-27 00:00:00	147.54	4.77	78.57
2010-09-28 00:00:00	147.54	4.82	78.71
2010-09-29 00:00:00	147.42	4.81	80.77
2010-09-30 00:00:00	147.47	4.85	82.31
2010-10-01 00:00:00	147.57	4.83	83.75
2010-10-02 00:00:00	147.63	4.84	83.75
2010-10-03 00:00:00	147.63	4.84	83.75
2010-10-04 00:00:00	147.63	4.84	83.28
2010-10-05 00:00:00	147.5	4.83	84.84
2010-10-06 00:00:00	147.54	4.86	85.06
2010-10-07 00:00:00	147.44	4.94	83.43
2010-10-08 00:00:00	147.45	4.97	84.03
2010-10-09 00:00:00	147.59	4.93	84.03
2010-10-10 00:00:00	147.59	4.93	84.03
2010-10-11 00:00:00	147.59	4.93	83.72
2010-10-12 00:00:00	147.6	4.94	83.5
2010-10-13 00:00:00	147.73	4.89	84.64
2010-10-14 00:00:00	147.79	4.9	84.53
2010-10-15 00:00:00	147.61	4.93	82.45
2010-10-16 00:00:00	0.0	0.0	82.45
2010-10-17 00:00:00	0.0	0.0	82.45
2010-10-18 00:00:00	147.46	4.88	84.37
2010-10-19 00:00:00	147.56	4.83	81.1
2010-10-20 00:00:00	147.58	4.85	83.6
2010-10-21 00:00:00	147.55	4.79	81.83
2010-10-22 00:00:00	147.69	4.81	82.96
2010-10-23 00:00:00	147.52	4.82	82.96
2010-10-24 00:00:00	147.52	4.82	82.96
2010-10-25 00:00:00	147.52	4.82	83.54
2010-10-26 00:00:00	147.58	4.89	83.66
2010-10-27 00:00:00	147.64	4.86	83.23
2010-10-28 00:00:00	147.54	4.83	83.59
2010-10-29 00:00:00	147.57	4.8	83.15
2010-10-30 00:00:00	147.51	4.79	83.15
2010-10-31 00:00:00	147.51	4.79	83.15
2010-11-01 00:00:00	147.51	4.79	84.62
2010-11-02 00:00:00	147.51	4.78	85.41
2010-11-03 00:00:00	147.58	4.8	86.38
2010-11-04 00:00:00	147.65	4.8	88.0
2010-11-05 00:00:00	147.59	4.8	88.11
2010-11-06 00:00:00	147.51	4.8	88.11
2010-11-07 00:00:00	147.51	4.8	88.11
2010-11-08 00:00:00	147.51	4.8	88.46
2010-11-09 00:00:00	147.68	4.8	88.33
2010-11-10 00:00:00	147.66	4.78	88.96
2010-11-11 00:00:00	147.46	4.81	88.81
2010-11-12 00:00:00	147.51	4.83	86.34
2010-11-13 00:00:00	147.53	4.79	86.34
2010-11-14 00:00:00	147.53	4.79	86.34
2010-11-15 00:00:00	147.53	4.79	86.7
2010-11-16 00:00:00	147.69	4.78	84.73
2010-11-17 00:00:00	147.69	4.78	83.28
2010-11-18 00:00:00	147.52	4.7	85.05
2010-11-19 00:00:00	147.42	4.73	84.34
2010-11-20 00:00:00	147.4	4.76	84.34
2010-11-21 00:00:00	147.4	4.76	84.34
2010-11-22 00:00:00	147.4	4.76	83.96
2010-11-23 00:00:00	147.38	4.76	83.25
2010-11-24 00:00:00	147.36	4.72	85.84
2010-11-25 00:00:00	147.28	4.7	86.1
2010-11-26 00:00:00	147.37	4.7	85.58
2010-11-27 00:00:00	147.4	4.7	85.58
2010-11-28 00:00:00	147.4	4.7	85.58
2010-11-29 00:00:00	147.4	4.7	87.34
2010-11-30 00:00:00	147.49	4.72	85.92
2010-12-01 00:00:00	147.58	4.7	88.87
2010-12-02 00:00:00	147.63	4.7	90.69
2010-12-03 00:00:00	147.68	4.71	91.42
2010-12-04 00:00:00	147.6	4.71	91.42
2010-12-05 00:00:00	147.6	4.71	91.42
2010-12-06 00:00:00	147.6	4.71	91.45
2010-12-07 00:00:00	147.56	4.71	91.39
2010-12-08 00:00:00	147.5	4.72	90.77
2010-12-09 00:00:00	147.44	4.72	90.99
2010-12-10 00:00:00	147.38	4.75	90.48
2010-12-11 00:00:00	147.39	4.77	90.48
2010-12-12 00:00:00	147.39	4.77	90.48
2010-12-13 00:00:00	147.39	4.77	91.19
2010-12-14 00:00:00	147.3	4.77	91.21
2010-12-15 00:00:00	147.31	4.79	92.2
2010-12-16 00:00:00	147.42	4.8	91.71
2010-12-17 00:00:00	147.42	4.8	91.67
2010-12-18 00:00:00	147.42	4.8	91.67
2010-12-19 00:00:00	147.42	4.8	91.67
2010-12-20 00:00:00	147.42	4.8	92.74
2010-12-21 00:00:00	147.34	4.79	93.2
2010-12-22 00:00:00	147.26	4.79	93.65
2010-12-23 00:00:00	147.2	4.79	94.25
2010-12-24 00:00:00	147.13	4.8	93.77
2010-12-25 00:00:00	147.14	4.81	93.77
2010-12-26 00:00:00	147.14	4.81	93.77
2010-12-27 00:00:00	147.14	4.81	93.85
2010-12-28 00:00:00	147.4	4.84	94.38
2010-12-29 00:00:00	147.42	4.87	94.14
2010-12-30 00:00:00	147.45	4.85	93.09
2010-12-31 00:00:00	147.4	4.84	94.75
2011-01-01 00:00:00	147.5	4.83	94.75
2011-01-02 00:00:00	147.5	4.83	94.75
2011-01-03 00:00:00	147.5	4.83	94.84
2011-01-04 00:00:00	147.5	4.83	93.53
2011-01-05 00:00:00	147.5	4.83	95.5
2011-01-06 00:00:00	147.17	4.81	94.52
2011-01-07 00:00:00	147.13	4.8	93.33
2011-01-08 00:00:00	147.13	4.8	93.33
2011-01-09 00:00:00	147.13	4.8	93.33
2011-01-10 00:00:00	147.13	4.8	95.7
2011-01-11 00:00:00	147.33	4.79	97.61
2011-01-12 00:00:00	147.28	4.81	98.12
2011-01-13 00:00:00	147.39	4.85	98.06
2011-01-14 00:00:00	147.12	4.89	98.68
2011-01-15 00:00:00	147.07	4.91	98.68
2011-01-16 00:00:00	147.07	4.91	98.68
2011-01-17 00:00:00	147.07	4.91	97.43
2011-01-18 00:00:00	146.99	4.89	97.8
2011-01-19 00:00:00	147.0	4.92	98.16
2011-01-20 00:00:00	146.96	4.93	96.58
